Tarih;Saat;Toplam (MWh);Doßal Gaz;RÅzgar;Linyit;Taü KîmÅr;òthal KîmÅr;Fuel Oil;Jeotermal;Barajlç;Nafta;BiyokÅtle;Akarsu;Dißer
16.02.2022;15:00;34.289,95;11.280,49;935,01;5.090,36;240,00;7.332,00;3,30;1.116,90;3.982,32;0,20;827,40;2.488,66;993,31
16.02.2022;16:00;34.617,91;11.206,06;960,37;5.014,36;230,00;7.333,00;4,30;1.115,20;4.475,82;0,20;827,62;2.621,32;829,66
16.02.2022;17:00;35.172,73;10.955,05;980,08;5.050,55;240,00;7.333,00;4,30;1.118,20;5.460,02;0,30;821,00;2.693,84;516,39
16.02.2022;18:00;35.901,70;11.299,82;1.059,29;5.019,33;246,00;7.332,00;4,30;1.123,30;5.943,22;0,30;819,80;2.718,74;335,60
16.02.2022;19:00;36.606,86;11.444,42;1.123,54;5.065,10;240,00;7.333,00;4,30;1.130,80;6.420,62;1,20;818,96;2.696,02;328,90
16.02.2022;20:00;35.117,94;10.718,65;1.201,02;4.969,39;240,00;7.329,00;4,30;1.139,10;5.724,82;1,20;823,48;2.639,18;327,80
16.02.2022;21:00;34.265,24;9.702,15;1.252,73;5.023,78;240,00;7.332,00;5,30;1.146,20;5.831,42;0,40;816,00;2.586,96;328,30
16.02.2022;22:00;34.109,45;8.988,79;1.326,42;5.003,18;240,00;7.332,00;5,30;1.153,60;6.349,82;0,40;818,70;2.563,34;327,90
16.02.2022;23:00;33.503,33;8.568,85;1.341,34;5.041,40;240,00;7.334,00;5,30;1.157,00;6.184,22;0,40;811,82;2.490,90;328,10
17.02.2022;00:00;29.798,73;6.395,71;1.416,31;4.970,30;246,00;7.336,50;8,30;1.171,40;4.929,02;0,40;794,82;2.206,47;323,50
17.02.2022;01:00;27.583,37;5.764,16;1.493,25;5.013,30;246,00;7.335,50;8,30;1.172,10;3.284,92;0,50;797,64;2.141,30;326,40
17.02.2022;02:00;26.515,15;5.763,56;1.529,71;5.042,30;246,00;7.334,50;8,30;1.175,80;2.088,02;0,50;799,79;2.201,07;325,60
17.02.2022;03:00;26.118,64;5.783,89;1.544,20;5.037,30;246,00;7.337,50;8,30;1.178,40;1.692,72;0,50;801,89;2.162,14;325,80
17.02.2022;04:00;25.898,50;5.830,09;1.528,74;5.041,30;246,00;7.330,50;8,30;1.177,60;1.611,52;0,50;801,89;1.996,46;325,60
17.02.2022;05:00;25.962,04;5.854,58;1.561,32;5.024,30;231,00;7.333,50;8,30;1.178,10;1.611,52;0,50;806,09;2.027,03;325,80
17.02.2022;06:00;26.399,96;6.350,36;1.530,93;5.003,30;230,00;7.333,50;8,30;1.176,60;1.622,02;1,30;799,79;2.017,66;326,20
17.02.2022;07:00;28.390,76;7.201,24;1.624,61;4.964,30;230,00;7.331,50;8,30;1.172,20;2.600,92;1,30;799,99;2.113,92;342,48
17.02.2022;08:00;31.571,86;9.534,09;1.617,98;4.943,40;227,00;7.331,50;7,30;1.167,00;3.075,82;1,20;808,79;2.370,03;487,75
17.02.2022;09:00;34.422,10;11.708,11;1.607,40;4.908,89;227,00;7.345,50;7,30;1.153,70;3.324,72;0,40;822,34;2.556,99;759,75
17.02.2022;10:00;35.902,32;12.568,41;1.511,76;4.870,50;221,00;7.345,00;7,30;1.146,80;3.873,42;0,40;816,64;2.578,51;962,58
17.02.2022;11:00;35.956,59;12.437,26;1.319,12;4.929,40;221,00;7.340,50;7,30;1.136,70;4.113,52;0,30;812,87;2.563,87;1.074,75
17.02.2022;12:00;35.044,83;12.104,86;1.260,59;4.905,40;223,00;7.336,50;7,30;1.122,70;3.690,72;0,30;808,17;2.476,14;1.109,15
17.02.2022;13:00;34.866,15;11.960,12;1.401,78;4.948,89;223,00;7.336,50;7,30;1.111,50;3.519,22;0,30;825,87;2.416,06;1.115,61
17.02.2022;14:00;35.607,53;12.310,83;1.509,16;5.004,89;223,00;7.329,50;7,30;1.107,50;3.692,92;0,30;824,37;2.505,72;1.092,04
17.02.2022;15:00;35.556,93;12.299,34;1.737,74;4.920,56;223,00;7.329,50;7,30;1.112,90;3.549,62;0,20;824,57;2.514,72;1.037,48
17.02.2022;16:00;35.548,78;11.988,91;1.848,91;4.879,40;236,00;7.336,50;7,30;1.109,20;3.901,12;0,20;824,17;2.551,93;865,14
17.02.2022;17:00;36.228,35;11.607,70;1.942,94;4.947,85;236,00;7.330,50;7,30;1.112,00;5.116,12;0,30;821,47;2.582,64;523,53
17.02.2022;18:00;36.705,00;11.568,77;2.020,68;4.937,90;239,00;7.329,50;7,30;1.118,50;5.658,82;1,10;817,87;2.653,75;351,81
17.02.2022;19:00;37.342,63;11.600,57;2.190,94;4.995,40;239,00;7.330,50;7,30;1.127,60;6.051,82;1,20;817,23;2.641,47;339,60
17.02.2022;20:00;35.763,64;10.773,81;2.439,09;4.989,38;246,00;7.326,50;7,30;1.145,90;5.080,32;1,20;813,63;2.600,31;340,20
17.02.2022;21:00;35.070,64;10.127,21;2.777,22;4.995,38;123,00;7.329,50;8,30;1.156,90;4.869,32;0,40;814,97;2.528,04;340,40
17.02.2022;22:00;34.803,31;8.585,91;3.247,97;4.955,34;123,00;7.329,50;8,30;1.164,50;5.761,52;0,40;801,37;2.485,70;339,80
17.02.2022;23:00;33.839,80;7.345,97;3.686,56;5.000,40;123,00;7.337,50;8,30;1.166,30;5.550,52;0,40;798,47;2.481,38;341,00
18.02.2022;00:00;31.791,62;5.535,61;4.110,00;4.945,30;240,00;7.332,00;7,30;1.177,80;5.063,62;0,20;806,27;2.247,72;325,80
18.02.2022;01:00;30.282,53;5.021,26;4.232,28;4.941,00;240,00;7.331,00;7,30;1.179,10;4.034,12;0,20;806,14;2.164,33;325,80
18.02.2022;02:00;29.043,08;5.009,92;4.334,40;4.958,30;240,00;7.327,00;7,30;1.181,34;2.628,82;0,20;813,49;2.216,21;326,10
18.02.2022;03:00;28.245,73;5.009,56;4.385,97;4.924,80;240,00;7.330,00;7,30;1.185,80;1.923,42;0,20;814,14;2.116,84;307,70
18.02.2022;04:00;28.241,13;5.009,64;4.233,48;4.954,40;240,00;7.326,00;7,30;1.187,30;2.106,32;0,30;816,64;2.057,55;302,20
18.02.2022;05:00;28.185,18;5.026,16;4.007,37;5.028,20;240,00;7.327,00;7,30;1.187,44;2.154,12;0,30;819,94;2.100,05;287,30
18.02.2022;06:00;29.013,66;5.912,63;3.709,36;5.150,30;240,00;7.327,50;7,30;1.189,40;2.224,72;1,00;820,84;2.188,11;242,50
18.02.2022;07:00;31.081,60;7.442,12;3.299,49;5.256,30;240,00;7.326,50;7,30;1.189,50;2.952,92;1,00;821,59;2.284,88;260,00
18.02.2022;08:00;34.094,55;10.350,31;2.928,35;5.213,85;240,00;7.330,50;7,30;1.164,70;3.077,32;0,90;821,87;2.508,52;450,93
18.02.2022;09:00;35.905,78;11.488,73;2.673,96;5.273,40;240,00;7.336,50;7,30;1.161,24;3.569,12;0,10;806,06;2.564,73;784,64
18.02.2022;10:00;36.717,08;11.760,13;2.453,85;5.297,40;240,00;7.338,00;7,30;1.152,00;4.144,62;0,10;796,00;2.586,60;941,08
18.02.2022;11:00;36.146,44;11.503,28;2.349,15;5.226,40;240,00;7.374,50;7,30;1.136,10;3.908,62;0,00;804,01;2.621,00;976,08
18.02.2022;12:00;35.121,00;10.751,12;2.306,40;5.248,40;240,00;7.415,50;7,30;1.124,70;3.768,82;0,00;800,21;2.491,61;966,94
18.02.2022;13:00;34.479,50;10.844,36;2.447,17;5.238,40;240,00;7.419,50;7,30;1.114,20;2.992,62;0,00;806,41;2.460,29;909,25
18.02.2022;14:00;35.699,98;11.627,62;2.552,40;5.315,40;240,00;7.420,50;7,30;1.111,70;3.298,04;0,00;786,11;2.510,13;830,78
18.02.2022;15:00;35.924,03;12.166,31;2.604,24;5.243,40;240,00;7.419,50;7,30;1.108,70;3.067,92;0,00;791,01;2.565,33;710,32
18.02.2022;16:00;36.477,89;12.379,25;2.559,34;5.280,40;247,00;7.420,50;7,30;1.108,10;3.617,82;0,00;804,51;2.518,82;534,85
18.02.2022;17:00;37.275,30;12.341,68;2.573,00;5.143,76;249,00;7.420,50;7,30;1.114,20;4.623,32;0,00;827,80;2.635,27;339,47
18.02.2022;18:00;37.494,09;11.963,57;2.742,77;5.127,31;249,00;7.418,50;7,30;1.125,80;5.107,12;0,80;820,40;2.667,11;264,41
18.02.2022;19:00;38.077,57;11.993,23;2.982,57;5.122,40;249,00;7.417,50;7,30;1.120,80;5.461,02;0,90;815,16;2.650,79;256,90
18.02.2022;20:00;36.552,12;10.719,70;3.093,94;5.216,40;240,00;7.412,50;7,30;1.140,00;5.089,72;0,90;807,38;2.567,58;256,70
18.02.2022;21:00;36.234,38;10.235,45;3.325,64;5.295,89;240,00;7.413,50;7,30;1.151,80;4.965,22;0,10;804,20;2.537,48;257,80
18.02.2022;22:00;35.984,24;9.212,69;3.378,77;5.325,90;240,00;7.413,50;7,30;1.178,50;5.698,92;0,10;804,00;2.466,76;257,80
18.02.2022;23:00;34.420,45;7.662,74;3.448,89;5.344,40;240,00;7.415,50;7,30;1.182,30;5.657,92;0,10;802,52;2.401,78;257,00
19.02.2022;00:00;31.652,66;6.004,02;3.647,23;5.236,30;228,00;7.414,00;7,30;1.184,60;4.747,42;0,20;807,41;2.133,88;242,30
19.02.2022;01:00;29.189,64;5.182,05;3.589,39;5.105,30;240,00;7.366,00;7,30;1.188,90;3.339,42;0,20;808,21;2.121,07;241,80
19.02.2022;02:00;28.113,45;5.166,25;3.581,28;5.184,30;228,00;7.375,00;7,30;1.191,84;2.217,42;0,20;822,36;2.097,10;242,40
19.02.2022;03:00;27.153,66;5.090,55;3.488,29;4.988,30;227,00;7.378,00;7,30;1.194,54;1.758,02;0,20;820,01;1.959,05;242,40
19.02.2022;04:00;27.215,01;5.089,15;3.378,49;4.989,30;227,00;7.375,00;7,30;1.196,34;1.929,02;0,30;821,31;1.959,50;242,30
19.02.2022;05:00;27.261,00;5.095,55;3.359,13;5.022,30;240,00;7.376,00;7,30;1.200,34;1.929,02;0,30;824,31;1.964,45;242,30
19.02.2022;06:00;27.571,07;5.468,09;3.262,26;5.022,30;240,00;7.376,00;7,30;1.199,74;1.931,52;1,00;823,16;1.997,20;242,50
19.02.2022;07:00;29.035,12;6.689,47;3.153,88;5.018,30;240,00;7.411,00;7,30;1.200,04;2.272,52;1,00;823,31;1.966,13;252,17
19.02.2022;08:00;32.222,64;9.611,23;3.093,70;4.991,34;240,00;7.411,00;7,30;1.197,10;2.446,82;0,90;822,94;2.068,79;331,52
19.02.2022;09:00;33.902,89;10.760,23;3.034,79;5.057,94;240,00;7.423,00;7,30;1.193,30;2.668,12;0,10;835,99;2.231,02;451,10
19.02.2022;10:00;34.687,29;11.274,11;2.784,93;5.137,40;240,00;7.422,00;7,30;1.181,40;2.977,12;0,10;826,96;2.284,70;551,27
19.02.2022;11:00;34.380,07;11.055,21;2.581,41;5.041,40;240,00;7.418,00;7,30;1.168,30;3.201,12;0,00;828,44;2.230,68;608,21
19.02.2022;12:00;32.526,69;9.530,25;2.493,44;4.898,40;240,00;7.414,00;0,30;1.159,40;3.181,42;0,00;826,39;2.128,75;654,34
19.02.2022;13:00;32.098,18;9.465,15;2.302,08;4.793,40;240,00;7.413,90;0,30;1.151,30;3.244,52;0,00;839,59;1.940,21;707,73
19.02.2022;14:00;31.967,16;9.560,15;2.210,25;4.798,40;240,00;7.235,00;0,30;1.141,60;3.223,52;0,00;832,19;2.043,96;681,79
19.02.2022;15:00;31.799,48;9.748,85;2.063,96;4.762,90;240,00;7.235,00;0,30;1.132,59;3.101,12;0,00;839,74;2.065,75;609,27
19.02.2022;16:00;31.982,37;10.012,45;1.951,59;4.838,40;240,00;7.236,00;0,30;1.129,69;3.193,22;0,00;837,91;2.036,91;505,90
19.02.2022;17:00;34.211,30;11.301,23;1.868,55;5.089,23;240,00;7.235,50;7,30;1.131,30;3.951,42;0,00;840,39;2.195,91;350,47
19.02.2022;18:00;36.066,89;11.918,73;1.880,50;5.051,36;240,00;7.412,50;7,30;1.137,20;4.959,12;0,50;839,55;2.358,19;261,94
19.02.2022;19:00;36.733,47;11.949,82;1.974,51;5.105,40;240,00;7.413,50;7,30;1.149,80;5.485,02;0,60;830,55;2.319,87;257,10
19.02.2022;20:00;35.881,87;11.367,45;2.079,93;5.125,40;240,00;7.409,50;7,30;1.162,70;4.997,02;0,90;824,11;2.410,96;256,60
19.02.2022;21:00;35.147,26;11.119,45;2.191,57;4.904,40;240,00;7.412,50;7,30;1.178,00;4.808,32;0,40;827,09;2.201,33;256,90
19.02.2022;22:00;34.212,81;9.562,93;2.343,75;4.904,40;240,00;7.412,50;7,30;1.184,69;5.250,52;0,40;823,89;2.225,43;257,00
19.02.2022;23:00;33.347,60;8.590,29;2.447,97;4.933,40;250,00;7.414,50;7,30;1.189,90;5.213,62;0,40;827,91;2.214,81;257,50
20.02.2022;00:00;30.389,88;6.302,91;2.452,67;4.977,30;240,00;7.318,00;7,30;1.191,60;4.815,10;0,50;805,32;1.985,78;293,40
20.02.2022;01:00;28.206,43;5.427,02;2.413,06;4.977,30;240,00;7.317,00;7,30;1.192,40;3.564,40;0,50;807,89;1.966,66;292,90
20.02.2022;02:00;26.455,98;5.108,32;2.445,94;4.835,30;240,00;7.316,00;7,30;1.195,10;2.325,60;0,50;812,64;1.876,28;293,00
20.02.2022;03:00;25.714,24;5.106,65;2.498,75;4.815,30;246,30;7.319,00;7,30;1.195,80;1.608,60;0,50;809,84;1.813,20;293,00
20.02.2022;04:00;25.634,15;4.638,45;2.666,28;4.845,30;248,00;7.316,00;7,30;1.197,60;1.861,30;0,60;812,69;1.747,73;292,90
20.02.2022;05:00;25.771,26;4.457,80;2.856,92;4.865,30;260,00;7.317,00;7,30;1.198,90;1.964,00;0,60;816,79;1.733,25;293,40
20.02.2022;06:00;26.291,41;4.695,76;2.985,90;4.980,30;240,90;7.317,00;7,30;1.198,89;1.980,30;1,30;814,89;1.774,55;294,32
20.02.2022;07:00;26.492,05;4.741,56;3.202,83;4.890,30;260,00;7.316,00;7,30;1.201,20;1.949,90;1,30;816,24;1.790,85;314,57
20.02.2022;08:00;26.347,52;4.173,19;3.352,41;4.917,60;250,90;7.316,00;7,30;1.197,10;1.877,40;1,20;823,87;1.935,34;495,21
20.02.2022;09:00;26.628,40;4.126,41;3.491,72;4.846,60;240,00;7.302,00;7,30;1.191,40;1.941,80;0,40;831,22;1.906,26;743,29
20.02.2022;10:00;26.613,82;4.135,73;3.453,57;4.654,60;240,00;7.123,00;0,30;1.177,74;2.127,60;0,40;828,97;1.961,07;910,84
20.02.2022;11:00;26.686,99;4.272,64;3.326,93;4.597,60;240,00;7.061,00;0,30;1.163,20;2.219,00;0,30;830,45;1.971,97;1.003,60
20.02.2022;12:00;26.571,15;4.189,34;3.223,24;4.635,60;240,00;6.824,00;0,30;1.156,80;2.667,90;0,30;822,95;1.759,06;1.051,66
20.02.2022;13:00;26.723,86;4.097,84;3.320,34;4.646,60;240,00;6.598,40;0,30;1.139,20;3.100,00;0,30;823,45;1.704,69;1.052,74
20.02.2022;14:00;26.858,86;4.212,84;3.594,81;4.666,60;223,00;6.228,60;0,30;1.130,90;3.256,10;0,30;821,35;1.641,27;1.082,79
20.02.2022;15:00;27.477,09;4.961,54;3.818,92;4.706,60;190,00;6.128,60;0,30;1.125,40;3.094,10;0,20;818,45;1.596,72;1.036,26
20.02.2022;16:00;28.127,57;5.783,34;3.939,90;4.730,60;240,00;5.996,20;0,30;1.122,30;2.822,00;0,20;823,47;1.807,34;861,92
20.02.2022;17:00;29.952,14;6.810,04;4.051,34;4.704,60;240,00;6.402,20;0,30;1.130,70;3.264,70;0,30;823,75;2.010,89;513,32
20.02.2022;18:00;32.794,69;8.646,57;3.995,28;4.642,60;240,00;7.043,20;7,30;1.141,80;3.725,40;1,10;826,61;2.199,12;325,71
20.02.2022;19:00;34.308,07;9.306,22;4.043,25;4.642,60;240,00;7.044,20;7,30;1.150,00;4.551,90;1,20;821,81;2.184,69;314,90
20.02.2022;20:00;34.166,48;9.398,98;3.910,05;4.584,60;240,00;7.040,20;7,30;1.159,10;4.540,85;1,20;818,47;2.149,83;315,90
20.02.2022;21:00;33.445,46;8.960,28;3.795,01;4.560,60;240,00;7.413,20;7,30;1.164,80;4.081,60;0,40;821,15;2.084,92;316,20
20.02.2022;22:00;32.548,56;7.849,92;3.546,56;4.585,60;240,00;7.413,20;7,30;1.171,40;4.522,90;0,40;826,95;2.068,93;315,40
20.02.2022;23:00;31.567,62;7.293,98;3.334,54;4.531,60;240,00;7.414,00;7,30;1.173,90;4.386,60;0,40;819,27;2.050,53;315,50
21.02.2022;00:00;29.715,32;6.419,95;2.946,13;4.481,30;240,00;7.414,00;7,30;1.181,20;4.086,60;0,50;807,12;1.809,42;321,80
21.02.2022;01:00;27.778,95;6.177,99;2.801,97;4.430,30;240,00;7.413,00;7,30;1.182,10;2.401,70;0,50;810,39;1.992,60;321,10
21.02.2022;02:00;26.696,46;6.166,49;2.654,10;4.406,30;240,00;7.412,00;7,30;1.183,00;1.671,50;0,50;810,44;1.823,53;321,30
21.02.2022;03:00;26.127,51;6.168,82;2.581,21;4.396,30;240,00;7.415,00;7,30;1.186,00;1.255,50;0,50;810,69;1.745,09;321,10
21.02.2022;04:00;25.671,70;5.896,02;2.337,96;4.356,10;240,00;7.391,00;7,30;1.185,50;1.486,70;0,60;809,79;1.639,03;321,70
21.02.2022;05:00;26.106,82;6.150,27;2.231,13;4.385,80;240,00;7.413,00;7,30;1.185,70;1.594,00;0,60;810,49;1.766,73;321,80
21.02.2022;06:00;27.222,48;7.260,42;2.115,40;4.366,30;240,00;7.413,00;7,30;1.184,30;1.693,90;1,30;811,29;1.807,15;322,12
21.02.2022;07:00;29.399,66;8.918,16;1.960,95;4.426,30;240,00;7.411,00;7,30;1.184,00;2.184,80;1,30;812,74;1.918,24;334,87
21.02.2022;08:00;32.048,95;10.899,68;1.896,92;4.346,00;240,00;7.411,00;7,30;1.172,30;2.536,70;1,20;820,07;2.288,06;429,72
21.02.2022;09:00;33.421,16;11.156,10;1.860,65;4.402,70;262,00;7.423,00;7,30;1.168,00;3.228,50;0,40;830,62;2.490,46;591,43
21.02.2022;10:00;34.754,44;11.577,72;1.852,80;4.407,20;262,00;7.422,00;7,30;1.159,00;3.970,00;0,40;833,74;2.547,75;714,53
21.02.2022;11:00;35.409,95;11.628,77;1.903,06;4.394,90;258,00;7.418,00;7,30;1.147,40;4.593,60;0,30;835,85;2.443,44;779,33
21.02.2022;12:00;34.849,47;11.303,05;2.163,55;4.389,50;256,00;7.414,00;7,30;1.141,60;4.103,70;0,30;836,15;2.431,92;802,40
21.02.2022;13:00;35.105,68;11.262,78;2.462,67;4.474,50;260,00;7.414,00;7,30;1.132,70;4.014,10;0,30;820,95;2.444,57;811,81
21.02.2022;14:00;35.873,14;11.475,02;2.831,75;4.427,50;251,00;7.414,20;7,30;1.126,80;4.294,70;0,30;811,55;2.407,14;825,88
21.02.2022;15:00;35.804,30;11.731,52;3.125,75;4.412,50;251,00;7.414,20;7,30;1.118,60;3.884,50;0,20;811,05;2.356,40;691,28
21.02.2022;16:00;35.913,27;11.603,69;3.271,22;4.401,40;246,00;7.415,20;7,30;1.117,10;3.882,50;0,20;810,57;2.549,87;608,22
21.02.2022;17:00;36.240,64;11.609,42;3.452,77;4.415,40;248,00;7.415,20;7,30;1.121,40;4.148,30;0,30;805,95;2.587,59;429,01
21.02.2022;18:00;37.328,21;11.630,49;3.583,86;4.427,90;247,00;7.414,20;7,30;1.125,80;5.140,40;1,10;816,35;2.576,38;357,43
21.02.2022;19:00;38.119,54;11.561,14;4.036,28;4.408,40;244,00;7.415,20;7,30;1.135,90;5.622,30;1,20;812,41;2.521,91;353,50
21.02.2022;20:00;36.862,90;10.296,43;4.428,97;4.475,60;240,00;7.411,20;7,30;1.142,70;5.200,80;1,20;806,43;2.462,37;389,90
21.02.2022;21:00;36.179,93;9.994,13;4.870,88;4.120,40;240,00;7.414,20;7,30;1.150,30;4.959,80;0,40;800,25;2.201,67;420,60
21.02.2022;22:00;35.769,18;8.500,87;5.280,14;4.164,40;240,00;7.414,20;7,30;1.156,20;5.582,50;0,40;800,25;2.202,82;420,10
21.02.2022;23:00;33.990,21;6.529,74;5.589,88;4.239,40;255,00;7.415,00;7,30;1.159,30;5.341,50;0,40;798,87;2.233,22;420,60
22.02.2022;00:00;31.381,93;4.614,95;5.497,96;4.127,30;250,00;7.188,20;7,30;1.154,80;5.019,80;0,50;782,92;2.321,70;416,50
22.02.2022;01:00;29.318,43;4.066,68;5.638,96;4.175,30;250,00;6.942,20;7,30;1.155,60;3.539,60;0,50;785,02;2.340,97;416,30
22.02.2022;02:00;28.003,50;4.250,28;5.658,93;4.151,20;250,00;6.766,20;7,30;1.157,10;2.357,60;0,50;787,29;2.201,00;416,10
22.02.2022;03:00;27.350,37;4.012,41;5.775,16;4.124,30;250,00;6.769,20;7,30;1.160,20;1.952,60;0,50;780,29;2.102,51;415,90
22.02.2022;04:00;27.298,66;3.886,31;5.798,68;4.124,30;250,00;6.766,20;7,30;1.160,80;2.036,10;0,50;781,69;2.070,28;416,50
22.02.2022;05:00;27.576,42;4.199,06;5.783,94;4.127,30;250,00;6.767,20;7,30;1.161,70;2.064,10;0,50;783,09;2.015,63;416,60
22.02.2022;06:00;28.691,92;5.394,31;5.723,56;4.127,30;250,00;6.767,20;7,30;1.161,80;2.036,10;1,30;787,69;2.018,64;416,72
22.02.2022;07:00;30.588,49;6.650,90;5.819,95;4.128,30;250,00;6.765,20;7,30;1.162,70;2.496,70;1,20;789,79;2.088,79;427,66
22.02.2022;08:00;33.620,58;8.834,23;5.862,63;4.127,35;250,00;6.765,20;7,30;1.162,00;2.817,80;1,20;795,74;2.416,29;580,84
22.02.2022;09:00;34.638,60;8.938,68;5.814,18;4.200,20;250,00;6.777,20;7,30;1.145,40;3.468,30;0,40;796,89;2.453,53;786,52
22.02.2022;10:00;36.023,58;9.454,48;5.751,19;4.209,35;250,00;6.783,20;7,30;1.131,00;4.202,10;0,40;777,39;2.537,77;919,40
22.02.2022;11:00;35.115,38;8.501,22;5.844,42;4.199,37;259,00;6.774,20;7,30;1.123,00;4.106,00;0,30;771,42;2.527,04;1.002,11
22.02.2022;12:00;35.444,88;9.474,71;6.027,50;4.199,40;263,00;6.770,20;7,30;1.112,60;3.520,90;0,30;775,62;2.302,91;990,44
22.02.2022;13:00;35.219,49;9.616,56;5.881,21;4.199,40;261,00;6.680,20;7,30;1.111,10;3.343,20;0,30;780,82;2.355,46;982,94
22.02.2022;14:00;35.164,06;9.758,97;5.675,42;4.124,29;261,00;6.679,20;7,30;1.103,40;3.502,40;0,20;772,02;2.339,10;940,76
22.02.2022;15:00;35.409,30;10.397,88;5.263,18;4.105,40;261,00;6.680,20;7,30;1.099,20;3.605,40;0,20;789,32;2.314,85;885,37
22.02.2022;16:00;35.344,55;10.947,85;4.903,41;4.119,40;261,00;6.779,20;7,30;1.098,00;3.294,30;0,20;793,12;2.387,43;753,34
22.02.2022;17:00;35.919,21;11.315,48;4.311,78;4.118,29;261,00;6.778,20;7,30;1.104,30;4.111,30;0,30;797,62;2.520,56;593,08
22.02.2022;18:00;36.348,94;11.429,50;4.022,51;4.115,40;261,00;6.778,20;7,30;1.112,70;4.793,60;1,10;794,82;2.596,03;436,78
22.02.2022;19:00;36.582,52;11.442,84;3.719,58;4.125,40;250,00;6.779,20;7,30;1.121,90;5.261,90;1,10;789,28;2.663,12;420,90
22.02.2022;20:00;36.235,79;11.511,14;3.428,94;4.119,40;250,00;6.776,20;7,30;1.128,00;5.173,40;1,20;769,78;2.648,13;422,30
22.02.2022;21:00;35.217,00;10.912,89;3.413,96;4.121,40;250,00;6.778,20;7,30;1.139,70;4.861,40;0,40;769,62;2.531,73;430,40
22.02.2022;22:00;34.602,86;9.633,03;3.403,87;4.132,40;250,00;6.778,20;7,30;1.144,90;5.485,00;0,40;769,02;2.566,84;431,90
22.02.2022;23:00;32.965,40;7.971,39;3.201,17;4.388,40;250,00;6.779,20;7,30;1.150,90;5.455,50;0,40;764,52;2.563,92;432,70
23.02.2022;00:00;30.827,34;6.179,67;3.064,46;4.444,30;260,00;6.779,20;7,00;1.131,60;5.085,49;0,40;748,07;2.721,45;405,70
23.02.2022;01:00;29.131,51;5.945,19;2.920,85;4.444,30;260,00;6.780,20;7,00;1.132,80;3.858,99;0,40;755,54;2.623,44;402,80
23.02.2022;02:00;27.609,49;5.965,89;2.919,45;4.443,30;260,00;6.777,20;7,00;1.137,20;2.296,29;0,40;760,49;2.640,77;401,50
23.02.2022;03:00;27.024,20;5.971,52;2.920,57;4.444,30;260,00;6.780,20;7,00;1.141,10;1.846,19;0,40;759,64;2.492,08;401,20
23.02.2022;04:00;27.002,99;5.897,02;2.891,59;4.445,30;260,00;6.778,20;7,00;1.142,90;1.962,59;0,40;752,64;2.464,45;400,90
23.02.2022;05:00;27.464,04;6.027,97;3.025,69;4.448,30;260,00;6.779,20;7,00;1.146,70;2.107,59;0,40;757,54;2.500,45;403,20
23.02.2022;06:00;27.881,98;6.149,73;3.183,38;4.448,30;260,00;6.778,20;7,00;1.147,20;2.130,89;1,20;758,44;2.615,64;402,00
23.02.2022;07:00;29.776,85;7.404,90;3.218,39;4.449,30;260,00;6.779,20;7,00;1.144,60;2.676,29;1,20;759,84;2.653,76;422,37
23.02.2022;08:00;32.584,76;9.823,26;3.278,12;4.448,33;260,00;6.779,20;7,00;1.148,00;2.621,59;1,10;766,52;2.806,83;644,81
23.02.2022;09:00;34.938,87;11.112,17;3.274,13;4.441,38;260,00;6.692,20;7,00;1.143,30;3.376,09;0,30;779,99;2.980,64;871,67
23.02.2022;10:00;35.994,24;11.656,99;3.265,99;4.440,27;252,00;6.692,20;7,00;1.104,20;3.934,29;0,30;771,45;2.815,83;1.053,72
23.02.2022;11:00;36.164,57;11.287,64;3.449,78;4.420,29;260,00;6.779,20;7,00;1.093,30;4.264,19;0,20;770,30;2.747,67;1.085,00
23.02.2022;12:00;34.630,28;10.593,05;3.636,05;4.452,31;260,00;6.780,20;7,00;1.078,80;3.533,49;0,20;772,40;2.417,68;1.099,10
23.02.2022;13:00;34.154,81;10.149,19;3.640,86;4.364,40;260,00;6.703,20;0,00;1.070,20;3.643,69;0,20;770,60;2.446,42;1.106,05
23.02.2022;14:00;34.814,10;10.577,40;3.717,22;4.370,90;260,00;6.703,20;7,00;1.063,10;3.843,69;0,20;770,95;2.426,15;1.074,29
23.02.2022;15:00;34.851,07;10.322,21;3.896,72;4.403,40;250,00;6.703,20;0,00;1.058,50;3.736,99;0,20;769,45;2.684,60;1.025,80
23.02.2022;16:00;35.875,81;11.104,57;4.068,14;4.428,40;236,00;6.703,20;7,00;1.058,80;3.661,79;0,10;758,07;2.997,50;852,24
23.02.2022;17:00;36.751,13;11.382,91;4.085,11;4.417,37;232,00;6.703,20;7,00;1.088,20;4.673,79;0,20;751,95;2.904,02;505,38
23.02.2022;18:00;37.633,56;11.503,27;4.220,51;4.529,40;233,00;6.703,20;7,00;1.098,80;5.308,79;1,00;759,40;2.935,38;333,81
23.02.2022;19:00;38.175,38;11.275,52;4.553,29;4.529,40;260,00;6.703,20;7,00;1.104,40;5.675,09;1,00;754,66;2.988,12;323,70
23.02.2022;20:00;37.655,83;11.358,81;4.799,34;4.480,40;260,00;6.581,20;7,00;1.112,80;5.164,09;1,10;754,38;2.812,91;323,80
23.02.2022;21:00;36.293,94;9.973,62;5.003,40;4.473,40;260,00;6.581,20;7,00;1.117,60;4.869,39;0,30;748,10;2.936,33;323,60
